Usuario,Fecha,Polaridad,Contenido
AlejandroSanz,2012-03-16T20:25:10,"{'value': 'NONE', 'type': 'AGREEMENT'}",Exactamente. Ahi se fraguo el rock Andaluz como movimiento RT @7art_films: @AlejandroSanz @manuelatoco13 plaza ... http://t.co/gLn42uyG
MACEMUOR,2012-03-16T20:25:38,"{'value': 'NONE', 'type': 'AGREEMENT'}",#FF @Pablo_Hector @epicuro7 @Pacolezcano @rafagimeno @Sarixdc @kiddytop.com @ManuelRFerrerL @candelassastre @javierjuanes @LorenzodeAra
fgranadoslerena,2012-03-16T20:28:09,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'El_Rafita', 'value': 'N', 'type': 'AGREEMENT'}]",La historia de El Rafita es la mejor demostración de que hay que cambiar la Ley del Menor y penalizar más la reincidencia
AlejandroSanz,2012-03-16T20:30:48,"{'value': 'P', 'type': 'AGREEMENT'}","Siiii, lo conozco perfectamente RT @chuyitofj: @AlejandroSanz que onda alex te mando una foto de ... http://t.co/REiSSqHj"
davidbisbal,2012-03-16T20:48:59,"{'value': 'NONE', 'type': 'AGREEMENT'}",Veracruz a las 14 de la tarde aquí en México y 21 en España estaré en YA FM con Jorge Sosa y después en Latidos 90.1 con Ivone pacheco.
AlejandroSanz,2012-03-16T21:46:02,"{'value': 'N', 'type': 'AGREEMENT'}",Quiero llorar. RT @FretePeli: @AlejandroSanz tienes facebook?
LFRudi,2012-03-16T22:02:05,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': 'Aragón', 'value': 'P+', 'type': 'AGREEMENT'}]",Vamos a realizar simplificación  normativa y administrativa con objetivo facilitar actividad al ciudadano y mejorar la competitividad Aragón
BelenHoyo,2012-03-16T22:14:31,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': 'Nou_Campanar', 'value': 'P+', 'type': 'AGREEMENT'}]","Enhorabuena a la falla Nou Campanar, ganadora del premio de Sección Especial 2012. Es realmente espectacular."
PilarGGranja,2012-03-16T22:15:36,"[{'value': 'N+', 'type': 'AGREEMENT'}, {'entity': 'Rafita', 'value': 'N+', 'type': 'AGREEMENT'}]","En @Gato_directo @ccifuentes explicando su estupor y el de todos Xq ya han soltado al asesino ""Rafita"". 6 meses para detenerle,10h y calle."
LosadaPescador,2012-03-16T22:21:05,"{'value': 'P', 'type': 'AGREEMENT'}",En el ministerio del Aire han tenido el detalle patriótico de iluminar la bandera. http://t.co/LOdS7GhE
alfonsomerlos,2012-03-16T23:13:37,"{'value': 'N+', 'type': 'AGREEMENT'}",Algún tío muy listo me ha hackeado la cuenta de twitter... gracias por vuestras recomendaciones!... está claro q en este país sobran listos
pacomarhuenda,2012-03-16T23:27:31,"{'value': 'NONE', 'type': 'AGREEMENT'}",Buenas noches os dejamos la portada de mañana sábado http://t.co/MHkkGbDw
javierarenas_pp,2012-03-16T23:29:36,"{'value': 'N+', 'type': 'AGREEMENT'}",Os dejo la propuesta de hoy sobre austeridad. Éstos son los recortes del #gobiernodelcambio para #Andalucía  #votaPP http://t.co/EMRxRwXM
carlosecue,2012-03-16T23:33:19,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': 'Albert_Camus', 'value': 'P+', 'type': 'AGREEMENT'}]","RT“@mikelemora: Camus, siempre actual. El periodismo libre, en un texto inédito de Albert Camus  http://t.co/ztLmDFgz vía @el_pais"
antoniosanz,2012-03-16T23:54:28,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'Tarifa', 'value': 'P', 'type': 'AGREEMENT'}]",Tarifa es una localidad de referencia internacional del turismo en la provincia de Cádiz y necesita de 1 apuesta firme de la Admon. andaluza
antoniosanz,2012-03-17T00:17:36,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'Cádiz', 'value': 'P', 'type': 'AGREEMENT'}]","Mañana contaremos con la visita de Cristobal Montoro y Miguel Arias Cañete en la provincia, ¡Cádiz es  prioridad para el @ppandaluz!"
sevillajordi,2012-03-17T06:52:59,"[{'value': 'N+', 'type': 'AGREEMENT'}, {'entity': 'CEOE', 'value': 'N', 'type': 'AGREEMENT'}]",Las ganas d jorobar al Gobierno q tiene CEOE: no creen q se cumplan objetivos d déficit ni este ni próximo año y creación d empleo en 2014.
rafam_simancas,2012-03-17T08:32:25,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': 'Fernando_Beltrán', 'value': 'P+', 'type': 'AGREEMENT'}]","Leo ""El Nombre de las Cosas"" del gran Fernando Beltrán. Altamente recomendable: una biografía poética."
MACEMUOR,2012-03-17T09:32:02,"{'value': 'P+', 'type': 'AGREEMENT'}",Vamos a empezar bien...  a desayunar
mariviromero,2012-03-17T09:38:15,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@mariviromero', 'value': 'P+', 'type': 'AGREEMENT'}]",Asi es ;-) RT @gourmetjournal: @mariviromero Muchas gracias. Además con buen tiempo!!! ;)
mariviromero,2012-03-17T09:43:01,"{'value': 'NEU', 'type': 'DISAGREEMENT'}",Este es el apoyo... Isofotón medita trasladar una inversión a EE UU si no recibe apoyo de la Junta. http://t.co/o875kA6n
antoniosanz,2012-03-17T10:00:39,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': 'Ley_de_Ordenación_Territorial_de_Andalucía', 'value': 'P+', 'type': 'AGREEMENT'}]","@javierarenas_pp propone: Ley de Ordenación Territorial de Andalucía, q fomente la creación de empleo preservando la calidad medioambiental"
mariviromero,2012-03-17T10:08:38,"{'value': 'NONE', 'type': 'AGREEMENT'}",La tele tuiteada  http://t.co/Z32BMe2C
javiersolana,2012-03-17T10:42:44,"{'value': 'P', 'type': 'AGREEMENT'}",Irán da la bienvenida al año 1391  http://t.co/1h7Z360u
gonzalezpons,2012-03-17T11:16:03,"{'value': 'NEU', 'type': 'AGREEMENT'}",Me queda un 10% de batería me vais a ver ir desapareciendo poco a poco hasta q no responda a nadie y luego... Gracias al cargador ¡volveré!
PalomaCervilla,2012-03-17T11:43:06,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'PSOE', 'value': 'N', 'type': 'AGREEMENT'}]","Mercedes Fernández (PP) recuerda en Oviedo que líderes del PSOE estuvieron ""encarcelados por gasto descontrolado"""
PalomaCervilla,2012-03-17T11:53:57,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Rajoy', 'value': 'N', 'type': 'AGREEMENT'}]","Rajoy: ""No ofrecemos un Gobierno milagroso"""
anabelenroy_tve,2012-03-17T12:08:56,"{'value': 'NONE', 'type': 'AGREEMENT'}",Julian Assange se presentará a las elecciones al Senado australiano en 2013 - http://t.co/KbrTfQal
mgilguerrero,2012-03-17T12:16:01,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Carlos_Mayor_Oreja', 'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'ETA', 'value': 'N', 'type': 'AGREEMENT'}]","Lo que dijo Mayor Oreja es que ETA, en función del resultado electoral, se replanteará si vuelve a matar... http://t.co/VLwTFHQw 2/2"
mariviromero,2012-03-17T12:24:19,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@ppmalaga', 'value': 'P+', 'type': 'AGREEMENT'}]",Con mas de 400 mujeres en el acto para la igualdad @ppmalaga #elcambioandaluz http://t.co/dnw71q2G
SerranoAlfonso,2012-03-17T12:59:56,"[{'value': 'NEU', 'type': 'DISAGREEMENT'}, {'entity': '@AHernandoVera', 'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'PSOE', 'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'PP', 'value': 'N', 'type': 'AGREEMENT'}]",interesante reflexión de @AHernandoVera pero quepara PSOE no vale para todas las facturas que PP encontró en cajones tras 22M. Curioso
javiersolana,2012-03-17T13:10:55,"{'value': 'N+', 'type': 'AGREEMENT'}","“@morabenavente:La palabra más oída por los niños españoles de 6-12 años es ""crisis"" y la cuarta""paro"" descorazonador. http://t.co/xDCOn6D7”"
pedroj_ramirez,2012-03-17T13:21:34,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': '@pedroj_Ramirez', 'value': 'P', 'type': 'AGREEMENT'}, {'entity': '@2012_LaPepa', 'value': 'P', 'type': 'AGREEMENT'}]",Ya nunca podré separarme de tu abrazo “@2012_LaPepa: @pedroj_ramirez Gracias por citarme. 200 años esperándole!”
alfonsomerlos,2012-03-17T13:38:23,"{'value': 'P', 'type': 'DISAGREEMENT'}",Gracias x los avisos sobre el virus en mi cuenta twitter... y por las recomendaciones para neutralizarlo.. a algunos la gracia les chorrea
PalomaCervilla,2012-03-17T13:50:06,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Rajoy', 'value': 'N', 'type': 'AGREEMENT'}]","Rajoy trae la lluvia a Asturias, dicen que no llovía hace tiempo"
rafam_simancas,2012-03-17T13:59:18,"{'value': 'NONE', 'type': 'AGREEMENT'}","Voy a registrar las expresiones ""hace un frío de puente"" y ""¡Qué buen lunes hacepara ir a trabajar!"""
mariviromero,2012-03-17T14:59:26,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@pacodelatorrep', 'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@eliasbendodo', 'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@juanma_moreno', 'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@esperanzaona', 'value': 'P+', 'type': 'AGREEMENT'}]",Esta mañana con @eliasbendodo @juanma_moreno @esperanzaona @pacodelatorrep en el acto de igualdad http://t.co/70HZ82Ys
PalomaCervilla,2012-03-17T15:59:47,"{'value': 'NONE', 'type': 'AGREEMENT'}",En el aeropuerto de Oviedo esperando para subirme al avión hacia Madrid
alferma1,2012-03-17T16:23:50,"{'value': 'P+', 'type': 'AGREEMENT'}","Feliz día de San Patricio nos vemos en la Plaza Mayor de Salamanca esta tarde a las 19,50"
PalomaCervilla,2012-03-17T16:39:52,"{'value': 'NONE', 'type': 'AGREEMENT'}","@CarmendelRiego esto ha sido un viaje relámpago, visto y no visto"
alferma1,2012-03-17T17:39:52,"[{'value': 'NEU', 'type': 'AGREEMENT'}, {'entity': 'la_Union', 'value': 'P', 'type': 'AGREEMENT'}]","Dos pruebas muy duras en cinco días para la Unión, hoy en El Toralin la Ponferradina, el miércoles en El Helmantico el Mirandes. Aúpa Union"
mariviromero,2012-03-17T17:50:15,"{'value': 'NEU', 'type': 'DISAGREEMENT'}",Caravana de #elcambioandaluz @eliasbendodo @jbsalado @victorggpp Marta y una servidora . Conduce @ea7aia ;-)) http://t.co/OS8Z5Epy
Buenafuente,2012-03-17T18:05:51,"{'value': 'N', 'type': 'AGREEMENT'}","Y tú, deberías cambiarte la foto RT @latontao: @Buenafuente Deberías hablar en Español porque la gente que te sigue es de España"
GFVara,2012-03-17T18:54:14,"{'value': 'P', 'type': 'AGREEMENT'}","Luis Romero y Felipe Granado,diputados socialistas cacereños en la Segunda República, de Alcántara. Los hemos recordado hoy con sus familias"
FedericoQuevedo,2012-03-17T19:46:39,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'Get_Behind_the_Wheel', 'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'Neil_Young', 'value': 'P', 'type': 'AGREEMENT'}]",le gusta Get Behind the Wheel de Neil Young  en Ping http://t.co/B8EGdAdU #iTunes
Jocoserio,2012-03-17T20:13:05,"[{'value': 'N+', 'type': 'AGREEMENT'}, {'entity': 'Chavez', 'value': 'N+', 'type': 'AGREEMENT'}, {'entity': 'Cuba', 'value': 'N+', 'type': 'AGREEMENT'}]","Terrible ver a Chavez volver de operarse en Cuba,donde la gente no tiene q comer. En su propio país no tiene un médico en quien confíar.."
ElenaValenciano,2012-03-17T20:30:52,"{'value': 'NEU', 'type': 'AGREEMENT'}",Rajoy dice que -personalmente-  no está de acuerdo con el copago...y ¿politicamente?
pedroj_ramirez,2012-03-17T20:46:16,"[{'value': 'P', 'type': 'DISAGREEMENT'}, {'entity': 'Wagner', 'value': 'P', 'type': 'DISAGREEMENT'}, {'entity': 'Lohengrin', 'value': 'P', 'type': 'DISAGREEMENT'}]",Estremecedor pasaje de Lohengrin. La verdad es que Wagner acojona y emociona a la vez.
PaulaVazquezTV,2012-03-17T20:51:35,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'Paco_Valladares', 'value': 'P', 'type': 'AGREEMENT'}]",DEP Paco Valladares! En mi corazón por tanto y tanto que nos ha ¨entretenido¨ por tanto y tanto que nos ha dejado....
PalomaCervilla,2012-03-17T21:02:23,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'Rajoy', 'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'Isabel_Pérez_Espinosa', 'value': 'P', 'type': 'AGREEMENT'}]","Isabel Pérez Espinosa reaparece en la campaña del PP en #Asturias. Ha estado con Rajoy,que se ha acercado a saludarla"
mariviromero,2012-03-17T21:19:32,"{'value': 'NEU', 'type': 'AGREEMENT'}",Todas nuestras medidas irán encaminadas a reducir el paro @javierarenas_pp #elcambioandaluz  http://t.co/K6dv8HpN
antoniosanz,2012-03-17T23:25:36,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': 'Montoro', 'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@ceccadiz', 'value': 'P+', 'type': 'AGREEMENT'}]",Esperanzador y fructífero el encuentro q ha mantenido el Ministro Montoro con los empresarios de la @ceccadiz. http://t.co/Vymga3YE
antoniosanz,2012-03-17T23:29:52,"{'value': 'NONE', 'type': 'AGREEMENT'}",Aquí os dejo imagen del encuentro que @AriasCanete ha mantenido hoy con los agricultores de ASAJA-CÁDIZ en Villamartín. http://t.co/WURgcZ7u
cayo_lara,2012-03-17T23:41:56,"{'value': 'N+', 'type': 'AGREEMENT'}",Se esta creando demasiado sufrimiento a demasiada gente por culpa de los que endeudaron el país por especular. Ladrones de guante blanco.
GLlamazares,2012-03-17T23:55:15,"{'value': 'NONE', 'type': 'AGREEMENT'}",Intereconomía no tiene más partido que sus televidentes: Ahora rehabilita a Jose Antonio Primo de Rivera como progresista.
paurubio,2012-03-18T01:12:19,"{'value': 'P', 'type': 'AGREEMENT'}",RT @Oshki: Hoy es el arranque oficial d la gira BRAVA d @paurubio en Acapulco y el escenario se ve (cont) http://t.co/dQGh6blr
RodolfoIrago,2012-03-18T01:20:13,"[{'value': 'NEU', 'type': 'DISAGREEMENT'}, {'entity': 'T5', 'value': 'NEU', 'type': 'DISAGREEMENT'}]",Es bueno que T5 haga programas de debate político de mucha audiencia aunque tal vez deba ajustar un poco formato e invitados #elgrandebate
davidbisbal,2012-03-18T06:53:42,"{'value': 'NONE', 'type': 'AGREEMENT'}","Ahora a descansar después de estos 3 conciertos seguidos en Puebla, Querétaro y San Luis Potosí."
DavilaGaceta,2012-03-18T07:03:20,"{'value': 'P', 'type': 'AGREEMENT'}",Arranca la F1!
sevillajordi,2012-03-18T08:24:23,"{'value': 'N+', 'type': 'AGREEMENT'}",La caída d ingresos x la recesión se está configurando como el primer obstáculo para q las administraciones cumplan objetivos d déficit.
PaulaVazquezTV,2012-03-18T09:18:12,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': '@ProtasRadio', 'value': 'P', 'type': 'AGREEMENT'}, {'entity': '@santineila', 'value': 'P', 'type': 'AGREEMENT'}]","Buenaaaaaas, en una horita estaré en @ProtasRadio con @santineila ."
mariviromero,2012-03-18T09:53:00,"[{'value': 'P', 'type': 'AGREEMENT'}, {'entity': 'Holiday_World', 'value': 'P', 'type': 'AGREEMENT'}]",El empeñodedosmujeres hace de Holiday World una empresa familiarmente responsable. http://t.co/rfogRans
mariviromero,2012-03-18T10:18:58,"{'value': 'N', 'type': 'AGREEMENT'}",De París a Cádiz  -Por qué naufragó la Constitución  de 1812  via @elmundo_orbyt http://t.co/cgvU3Ao3
DavilaGaceta,2012-03-18T11:07:14,"{'value': 'NONE', 'type': 'AGREEMENT'}",Mañana se cumplen 200 años de la Pepa. Os dejo mi carta de hoy http://t.co/KcaA1XWn
mariviromero,2012-03-18T11:16:58,"{'value': 'NONE', 'type': 'AGREEMENT'}",. @eliasbendodo en el encuentro con @arantzaquiroga #elcambioandaluz http://t.co/0kp2uMeW
mariviromero,2012-03-18T11:24:47,"{'value': 'NONE', 'type': 'AGREEMENT'}",.@eliasbendodo Esta imagen es nuestro símbolo 1+9 = 10 // 2+8=10 #elcambioandaluz http://t.co/ZSTj1kmH
SSantiagosegura,2012-03-18T12:33:12,"{'value': 'NONE', 'type': 'AGREEMENT'}",Desde arriba http://t.co/eHTB0r4s
SSantiagosegura,2012-03-18T12:33:22,"{'value': 'NONE', 'type': 'AGREEMENT'}",Como ir en avión... http://t.co/AZ9z4uFM
SergioRamos,2012-03-18T13:35:57,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': 'Fabrice_Muamba', 'value': 'P+', 'type': 'AGREEMENT'}]",Quiero mandar todo mi apoyo y toda la fuerza del mundo para Fabrice Muamba. ¡Animo! #PrayForMuamba
mariviromero,2012-03-18T14:28:37,"{'value': 'NONE', 'type': 'AGREEMENT'}",Buenos días #Andalucia . @javierarenas_pp #elcambioandaluz  http://t.co/7O0N1lL6
mariviromero,2012-03-18T14:41:38,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@juanma_moreno', 'value': 'P+', 'type': 'AGREEMENT'}]",Políticas efectivas para conseguir la igualdad real de genero #elcambioandaluz @juanma_moreno  http://t.co/rn8y49Ub
AHernandoVera,2012-03-18T15:01:42,"{'value': 'NONE', 'type': 'AGREEMENT'}","@_Rubalcaba_ en Roquetas de Mar: en el fútbol el 2 tiempo es fundamental, en campañas electorales la 2 semana es clave http://t.co/3MZ5Kxdz"
EsperanzAguirre,2012-03-18T15:04:33,"{'value': 'P', 'type': 'AGREEMENT'}",Soy liberal. Constitución de 1812. http://t.co/OpgpNc9X @LARAZON_es #1812
CarmeChaparro,2012-03-18T15:17:07,"{'value': 'NONE', 'type': 'AGREEMENT'}",Y ahora el tupper cole !!!
javierarenas_pp,2012-03-18T16:11:27,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': 'Andalucía', 'value': 'P+', 'type': 'AGREEMENT'}]","Aspiro a una #Andalucía sin insultos, sin descalificaciones y en la que se respeten las ideas de tod@s."
antoniosanz,2012-03-18T16:18:30,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'Junta_de_Andalucía', 'value': 'N', 'type': 'AGREEMENT'}]",@javierarenas_pp #PROPONE: Austeridad en la Junta de Andalucía con la supresión del 50% de altos cargos de la admon. y del sector público
antoniosanz,2012-03-18T16:19:24,"{'value': 'P', 'type': 'AGREEMENT'}",@javierarenas_pp #PROPONE: Educación pública de calidad basada en los profesores y una F.P. orientada al aprendizaje para el empleo.
javierarenas_pp,2012-03-18T16:44:05,"{'value': 'P', 'type': 'AGREEMENT'}","La sanidad pública, gratuita y universal no es patrimonio de ningún partido, sólo de la Constitución que trajo concordia y reconciliación."
DavilaGaceta,2012-03-18T16:48:02,"[{'value': 'NEU', 'type': 'DISAGREEMENT'}, {'entity': 'IU', 'value': 'NEU', 'type': 'DISAGREEMENT'}]",¿Cuántos desahucios ha impedido IU que siempre ataca a la Iglesia? http://t.co/hxgffx3V
antoniosanz,2012-03-18T17:27:53,"{'value': 'N+', 'type': 'AGREEMENT'}","El discurso del miedo es el único recurso que les queda a los que se han quedado sin discurso, sin proyectos y sin ideas para Andalucía."
AHernandoVera,2012-03-18T18:00:38,"{'value': 'NONE', 'type': 'AGREEMENT'}",Llegando a Jaen con @_Rubalcaba_ a un a mitin con @micaela_navarro y Paco Reyes en el recinto ferial #EstoyconGriñan #votaPSOE
alfonsomerlos,2012-03-18T18:43:53,"{'value': 'NONE', 'type': 'AGREEMENT'}","""Al filo de lo imposible"" Mi columna mañana de Inter @LARAZON_es sobre #Sarkozy y la primera vuelta de las presidenciales francesas"
Albert_Rivera,2012-03-18T19:59:46,"{'value': 'P', 'type': 'AGREEMENT'}",RT @cssabadell: Conmemoramos el bicentenario de la constitución d Cádiz.Martes 20(19:30h)en  Casal Pere Quart d #Sabadell con @Albert_Rivera
CarmeChaparro,2012-03-18T20:02:04,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': 'España', 'value': 'N', 'type': 'AGREEMENT'}]",El pueblo + endeudado d España pide ayuda RT @santiagopeleas Una salida para Peleas de Abajo es ocupar la Residencia http://t.co/MCUo8XZd
garcia_abadillo,2012-03-18T20:50:20,"[{'value': 'NEU', 'type': 'DISAGREEMENT'}, {'entity': 'PP', 'value': 'NEU', 'type': 'DISAGREEMENT'}]",La encuesta de EP da mayoría absoluta al PP en Andalucía. Yo no lo veo tan claro. Semana intensa. Decidirán unos miles de votos.
mariviromero,2012-03-18T20:58:10,"[{'value': 'P+', 'type': 'AGREEMENT'}, {'entity': '@PPMalaga', 'value': 'P+', 'type': 'AGREEMENT'}, {'entity': 'Málaga', 'value': 'P+', 'type': 'AGREEMENT'}]",El @PPMalaga ve cerca lograr el décimo parlamentario por #Málaga  http://t.co/iSNlN9so #elcambioandaluz
mariviromero,2012-03-18T21:01:23,"{'value': 'N+', 'type': 'AGREEMENT'}","Mienten, meten miedo... Aquí están los genes del @psoeandalucia #MiedoNOGracias  http://t.co/AtUco7XH"
mariviromero,2012-03-18T21:02:49,"[{'value': 'NEU', 'type': 'AGREEMENT'}, {'entity': '@PSOE', 'value': 'P', 'type': 'AGREEMENT'}]",Y mientras...La gerente de un órgano de la Junta apoya al @PSOE con medios oficiales http://t.co/aHFPxBeI
CarmeChaparro,2012-03-18T21:43:34,"{'value': 'P', 'type': 'AGREEMENT'}",Son... plateadas... CREO que han acertado dos personas. Luego os lo confirmo. http://t.co/81PRn2we
mariviromero,2012-03-18T22:00:28,"[{'value': 'N', 'type': 'AGREEMENT'}, {'entity': '@ismaeljamali', 'value': 'N', 'type': 'AGREEMENT'}]","aquí @ismaeljamali esta tan nervioso que nos llama "" perros"" a los que no pensamos como el...#miedoNOGracias"
AlejandroSanz,2012-03-18T22:19:43,"[{'value': 'N+', 'type': 'AGREEMENT'}, {'entity': 'Allstate', 'value': 'N+', 'type': 'AGREEMENT'}]",Me parece una verguenza  el anuncio de Allstate que ponen a un EspaNol representando la mala suerte.
